time,Amt[PrecipHourly1],Temp[Temp],Visby[Visibility]
2010-04-13,0.0,12.025,16069.75
2010-04-14,0.0,11.041935483870969,15700.064516129032
2010-04-15,0.0,15.466666666666667,16070.454545454546
2010-04-16,0.0,10.100000000000003,16072.333333333334
2010-04-17,1.494444444444444,9.04651162790698,10952.116279069767
2010-04-18,0.023076923076923075,9.756249999999998,16069.75
2010-04-19,0.0,12.268750000000004,16069.75
2010-04-20,0.0,13.775,16069.75
2010-04-21,0.052000000000000005,12.421875,15818.3125
2010-04-22,0.3,12.785714285714286,12371.309523809523
2010-04-23,0.24444444444444444,13.560606060606057,16070.454545454546
2010-04-24,0.0,14.112499999999999,16069.75
2010-04-25,2.0999999999999996,9.772972972972978,11272.351351351352
2010-04-26,2.627499999999999,10.443902439024393,12216.292682926829
