UNITID,OPEID,OPEID6,HCM2,PREDDEG,LOCALE,CONTROL,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV
234739,2300100,23001,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815,0.0,0.0,0.0,232.0,0.5129,0.0388,0.0474,0.0474,0.0345,0.0517,0.1034,0.0,0.1638,0.0,0,,20719.0,,,,,,19828.0,20660.0,22379.0,25175.0,,0.6007,,0.7551,,,0.4652,0.5092
237613,2579900,25799,0,1,32.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.9219,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,1,,12218.0,,,,,,11558.0,14066.0,14341.0,17164.0,17164.0,0.84,,0.8837,,,0.8959999999999999,0.3333
407090,2498200,24982,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.4555,0.2671,0.2055,0.0308,0.0103,0.0034,0.0205,0.0068,0.0,0.7123,1,,23804.0,,,,,,23804.0,,,,,0.5642,,,,1.0,0.6751,0.507
216366,1239300,12393,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632,0.0,0.0,0.0,705.0,0.7149,0.0879,0.0255,0.0993,0.0014,0.0,0.0,0.0099,0.061,0.0823,1,,,,,,,,,,,,,0.2173,,,,,0.6273,0.6194
242644,393806,3938,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0129,0.0232,0.0,0.0,0.0,0.0515,0.0,0.0,0.0,0.0,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.6237,0.0954,0.0,0.0,2107.0,0.0,0.0,0.9991,0.0,0.0009,0.0,0.0,0.0,0.0,0.0864,1,,4830.0,,,,,,4737.0,5294.0,6162.0,4483.0,,0.9359999999999999,0.8269,,0.5,,0.1448,0.1577
409591,2603800,26038,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973,0.2212,0.0,0.0,0.5133,0.0885,0.0,0.0,107.0,0.8598,0.0841,0.0467,0.0,0.0,0.0,0.0,0.0,0.0093,0.4579,1,5678.0,,5678.0,,,,,,,,,,0.3571,,0.8788,,0.7826,0.1845,0.5189
417655,1102600,11026,0,1,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8708.0,,8870.0,7580.0,7070.0,,,,,,,,0.7674,,0.7368,,,0.5581,0.4
383792,2527501,25275,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.1773,0.8227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,4154.0,,,,,,4059.0,4740.0,6476.0,,,0.9245,,0.8374,,,0.0,0.3827
246008,2591101,25911,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731,0.0,0.0,0.0,236.0,0.3263,0.4195,0.2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,24637.0,,,,,,24609.0,25374.0,,,,0.6972,,0.6667,,,0.6972,0.7119
238661,384800,3848,0,3,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,320.0,400.0,550.0,580.0,,,360.0,565.0,,20.0,25.0,20.0,25.0,19.0,26.0,,,23.0,23.0,23.0,,1048.0,1048.0,0.0,0.0,0.0,0.0,0.0519,0.0,0.0377,0.0,0.0991,0.0,0.0,0.0047,0.0,0.0,0.0142,0.0,0.0,0.0542,0.0047,0.0,0.0094,0.0,0.0047,0.0,0.0165,0.0,0.0849,0.0236,0.0,0.066,0.0,0.0,0.0,0.0,0.0354,0.2642,0.2217,0.0071,0.0,1863.0,0.7966,0.0236,0.0596,0.0263,0.0038,0.0005,0.0284,0.0365,0.0247,0.1261,1,,21535.0,,,,,,16690.0,17787.0,18382.0,22999.0,28609.0,0.3338,0.8087,,,,0.7513,0.2222
410502,2179938,21799,0,3,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0323,0.1525,0.1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161,0.0,0.129,0.0,0.0,1602.0,0.2091,0.1586,0.4351,0.0643,0.0062,0.0243,0.0019,0.0,0.1005,0.3901,1,,27606.0,,,,,,26184.0,26623.0,30425.0,33386.0,33908.0,0.7141,0.5068,,0.4444,,0.8048,0.3038
238263,400700,4007,0,1,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0078,0.0,0.0,0.0006,0.0078,0.0023,0.0693,0.0227,0.0072,0.0,0.0227,0.0012,0.0,0.0072,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0063,0.0,0.0526,0.0,0.0,0.0285,0.0242,0.0152,0.0,0.0216,0.5096,0.1159,0.0,0.0,12617.0,0.7321,0.0697,0.0845,0.0421,0.0058,0.0007,0.039,0.0165,0.0096,0.6223,1,8715.0,,6954.0,7690.0,10248.0,11761.0,11867.0,,,,,,0.3259,,,,,0.3565,0.508
238810,3220300,32203,0,1,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979,0.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549,1,,10523.0,,,,,,8965.0,9771.0,11219.0,11897.0,13091.0,0.5802,,0.75,,1.0,0.5115,0.2338
224527,356400,3564,0,3,32.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,420.0,510.0,450.0,530.0,,,465.0,490.0,,18.0,22.0,16.0,21.0,17.0,23.0,,,20.0,19.0,20.0,,952.0,952.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.2099,0.0,0.0,0.0,0.0,0.0,0.0387,0.0055,0.0,0.0221,0.0166,0.0,0.1713,0.0442,0.0331,0.0331,0.0166,0.0,0.0497,0.0442,0.0,0.0276,0.0,0.0,0.0,0.0,0.0276,0.0939,0.1436,0.0,0.0,1183.0,0.6306,0.2054,0.0955,0.0034,0.0059,0.0017,0.0338,0.0169,0.0068,0.0609,1,,18495.0,,,,,,15812.0,17869.0,18154.0,20292.0,23019.0,0.4565,0.6118,,,,0.7207,0.0928
391546,3012300,30123,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0549,0.0793,0.7561,0.0579,0.0183,0.0,0.0335,0.0,0.0,0.9573,1,,5938.0,,,,,,5938.0,,,,,0.6049,,0.3333,,0.1852,0.617,0.7344
417628,528800,5288,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481,0.0,0.0,0.0,0.8148,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471,1,9935.0,,10045.0,,9272.0,,,,,,,,0.8136,,0.75,,,0.1525,0.5556
407151,2358600,23586,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.8641,0.1262,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,1,,8811.0,,,,,,8640.0,8084.0,11324.0,,9774.0,0.5241,,0.6818,,,0.4819,0.2323
230825,1218300,12183,0,3,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0294,0.0294,0.0,0.0,0.0,0.0,0.1471,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0,0.2059,0.0,0.3824,0.0,0.0294,0.0,0.0,178.0,0.7247,0.0618,0.0449,0.0112,0.0,0.0,0.0225,0.0169,0.11800000000000001,0.0843,0,,24684.0,,,,,,21691.0,18840.0,24361.0,29829.0,31048.0,0.467,0.4688,,0.0,,0.7123,0.2545
217156,340100,3401,0,3,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,660.0,770.0,670.0,780.0,670.0,780.0,715.0,725.0,725.0,30.0,34.0,30.0,35.0,28.0,34.0,,,32.0,33.0,31.0,,1435.0,1435.0,0.0,0.0295,0.0,0.0427,0.0125,0.0,0.0502,0.0,0.0163,0.0521,0.0,0.0339,0.0,0.0,0.0445,0.0,0.0,0.1374,0.0621,0.0,0.0596,0.0,0.0125,0.0,0.0414,0.0,0.0364,0.0,0.0069,0.2083,0.0,0.0,0.0,0.0,0.0458,0.0282,0.0395,0.0402,0.0,6264.0,0.4355,0.0669,0.1132,0.1285,0.0038,0.0016,0.0544,0.1157,0.0803,0.0037,1,,24854.0,,,,,,3186.0,7129.0,10700.0,22282.0,42007.0,0.158,0.9754,,,,0.2291,0.0112
383251,3064400,30644,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.2404,0.3365,0.0288,0.0,0.0192,0.0096,0.0962,0.0,0.2692,0.0,0,,20456.0,,,,,,20456.0,,,,,0.8817,,0.4167,,,0.8166,0.3196
241377,1252500,12525,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.1932,0.057999999999999996,0.0918,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.3188,0.1304,0.0,0.0,1613.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629,1,,2658.0,,,,,,2525.0,3574.0,2974.0,180.0,,0.8270000000000001,0.7253,,0.6,,0.2053,0.2833
221971,352800,3528,0,3,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,550.0,660.0,520.0,660.0,,,605.0,590.0,,22.0,29.0,23.0,31.0,20.0,27.0,,,26.0,27.0,24.0,,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0233,0.0,0.0248,0.0,0.0667,0.013999999999999999,0.0,0.013999999999999999,0.0047,0.0,0.0248,0.0,0.0,0.0341,0.0031,0.0,0.1736,0.0372,0.0357,0.0093,0.0047,0.0,0.0419,0.0,0.0744,0.0248,0.0,0.0,0.0,0.0,0.031,0.2729,0.0682,0.0171,0.0,2441.0,0.703,0.188,0.0258,0.0123,0.0025,0.0008,0.016,0.0135,0.0381,0.1905,1,,24077.0,,,,,,20815.0,22676.0,24582.0,26253.0,27451.0,0.2767,0.877,,0.8537,,0.5188,0.2884
366711,3011300,30113,0,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,430.0,520.0,430.0,530.0,,,475.0,480.0,,17.0,22.0,15.0,22.0,17.0,23.0,,,20.0,19.0,20.0,,948.0,948.0,0.0,0.0,0.0,0.0033,0.0905,0.0,0.0209,0.0,0.0,0.0,0.0,0.0123,0.0852,0.0,0.0283,0.0627,0.0,0.0496,0.0053,0.0,0.0008,0.0766,0.0,0.0,0.0061,0.0,0.0778,0.0,0.0,0.1753,0.0,0.0,0.0,0.0,0.0209,0.0688,0.1872,0.0283,0.0,11506.0,0.32299999999999995,0.0342,0.3965,0.0983,0.0041,0.0042,0.0542,0.0245,0.0611,0.163,1,9736.0,,5509.0,7269.0,10382.0,15935.0,17461.0,,,,,,0.4544,0.8276,,0.6724,,0.4107,0.1888
366155,2338000,23380,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1255.0,,,,,,1255.0,,,,,1.0,,0.8,,,0.0,0.1111
246460,2239100,22391,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.3462,0.2179,0.3462,0.0769,0.0,0.0,0.0,0.0,0.0128,0.0,1,,5720.0,,,,,,5425.0,6709.0,9265.0,,,0.8869,,0.3614,,,0.0,0.7
418250,3034200,30342,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0101,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383,0.0,0.0,0.0,0.0,0.0302,0.0201,0.047,0.3054,0.0,0.3289,0.0,0.0,0.0,300.0,0.9767,0.0033,0.0,0.01,0.0033,0.0,0.0033,0.0,0.0033,0.1133,1,13039.0,,12918.0,13682.0,,,,,,,,,0.4241,,0.8214,,0.9355,0.0,0.5556
404383,2599701,25997,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0037,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624,0.3026,0.0554,0.0,0.0,0.1956,0.0185,0.0,0.0,638.0,0.6223,0.2931,0.0564,0.0031,0.0047,0.0063,0.0078,0.0,0.0063,0.0,1,,18992.0,,,,,,18403.0,19155.0,23106.0,23671.0,23671.0,0.3407,,0.4752,,,0.2463,0.7519
369862,489815,4898,0,2,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606,0.0423,0.0,0.0,366.0,0.2514,0.6503,0.0301,0.0082,0.0055,0.0,0.0328,0.0,0.0219,0.276,1,,23145.0,,,,,,23145.0,,,,,0.4731,,0.3871,,0.2857,0.479,0.7039
206622,314400,3144,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,490.0,600.0,490.0,600.0,480.0,590.0,545.0,545.0,535.0,22.0,27.0,22.0,28.0,22.0,27.0,,,25.0,25.0,25.0,,1113.0,1113.0,0.0,0.0086,0.0,0.0,0.0518,0.0,0.0065,0.0,0.04,0.0,0.0,0.0162,0.0,0.0,0.0205,0.1274,0.0,0.0713,0.0119,0.0,0.0097,0.0292,0.0065,0.0,0.0173,0.0,0.0626,0.0162,0.0108,0.0562,0.0,0.0,0.0,0.0,0.0216,0.1134,0.2819,0.0205,0.0,4464.0,0.7236,0.0992,0.0488,0.0228,0.0025,0.0018,0.0354,0.0211,0.0448,0.0504,1,,27701.0,,,,,,23594.0,24563.0,25976.0,28395.0,29656.0,0.1755,0.8465,,0.6,,0.569,0.0816
375319,2110701,21107,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.2031,0.7969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,11715.0,,,,,,11478.0,12153.0,13245.0,,,0.8493,,0.7241,,,0.8836,0.4375
364122,3098002,30980,0,1,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.0,,,,,0.0,0.1667
261685,2339701,23397,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,0.6032,0.2619,0.0476,0.0079,0.0079,0.0,0.0635,0.0,0.0079,0.0,1,,19291.0,,,,,,18859.0,20604.0,21997.0,,,0.6491,,0.7714,,,0.5614,0.4609
237312,381800,3818,0,3,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,430.0,538.0,450.0,550.0,,,484.0,500.0,,19.0,23.0,17.0,23.0,17.0,23.0,,,21.0,20.0,20.0,,988.0,988.0,0.0,0.0,0.0,0.0,0.0533,0.0,0.0,0.0089,0.0578,0.0,0.0,0.0,0.0,0.0,0.0089,0.0622,0.0,0.1244,0.0,0.0,0.0,0.0311,0.0,0.0,0.0222,0.0,0.0489,0.0,0.0267,0.0267,0.0,0.0,0.0,0.0,0.0267,0.1778,0.32,0.0044,0.0,1513.0,0.6616,0.1018,0.0284,0.0106,0.0099,0.0007,0.0073,0.0767,0.1031,0.1071,1,,17841.0,,,,,,17058.0,14808.0,16968.0,18781.0,21357.0,0.4141,0.6125,,,,0.6501,0.2431
218399,343900,3439,0,3,13.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0658,0.0,0.0,0.0,0.0395,0.0,0.0,0.0,0.0,0.0,0.0132,0.0461,0.0,0.0592,0.0395,0.0,0.0,0.0592,0.0,0.0592,0.0,0.0,0.0,0.1382,0.0,0.1316,0.0,0.0,0.0,0.0,0.0,0.0789,0.25,0.0197,0.0,780.0,0.0038,0.9769,0.0077,0.0013,0.0,0.0013,0.009000000000000001,0.0,0.0,0.0128,1,,13723.0,,,,,,12933.0,14381.0,16657.0,19273.0,20434.0,0.8859,0.5221,,,,0.9346,0.1007
377272,3009400,30094,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.1837,0.0408,0.7347,0.0408,0.0,0.0,0.0,0.0,0.0,0.0,1,,10766.0,,,,,,10758.0,10866.0,,,,0.9179999999999999,,0.8333,,,0.6885,0.2542
407489,2568600,25686,0,1,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918,0.0,0.0,0.0,0.0,0.0738,0.0,0.0,0.3689,0.0,0.0,0.0,116.0,0.8362,0.1034,0.0517,0.0086,0.0,0.0,0.0,0.0,0.0,0.4828,1,14578.0,,14578.0,,,,,,,,,,0.2914,,0.8333,,0.8462,0.2686,0.6042
